cliente_id,nome,cpf,email,telefone,cidade,estado,data_cadastro
1165,Cliente 1165,245.522.431-43,cliente1165@email.com,(21) 97152-2981,Rio de Janeiro,RJ,2021-10-17
1166,Cliente 1166,345.870.711-85,cliente1166@email.com,(21) 94874-9076,Rio de Janeiro,RJ,2021-02-18
1167,Cliente 1167,494.217.375-17,cliente1167@email.com,(21) 96215-8615,Niterói,RJ,2022-10-30
1168,Cliente 1168,167.595.129-62,cliente1168@email.com,(21) 94829-1305,Niterói,RJ,2022-04-13
1169,Cliente 1169,700.791.203-41,cliente1169@email.com,(21) 93057-5990,Belo Horizonte,MG,2023-02-08
1170,Cliente 1170,556.185.966-91,cliente1170@email.com,(21) 99199-4333,Niterói,RJ,2022-04-13
1171,Cliente 1171,653.272.900-41,cliente1171@email.com,(21) 99806-7942,São Paulo,SP,2022-02-03
1172,Cliente 1172,142.101.932-69,cliente1172@email.com,(21) 95739-3742,Niterói,RJ,2022-07-14
1173,Cliente 1173,593.379.712-42,cliente1173@email.com,(21) 97228-6757,Rio de Janeiro,RJ,2020-05-03
1174,Cliente 1174,960.622.388-15,cliente1174@email.com,(21) 93644-9750,São Paulo,SP,2023-04-13
1175,Cliente 1175,407.191.504-99,cliente1175@email.com,(21) 93014-3288,Niterói,RJ,2020-05-23
1176,Cliente 1176,999.542.315-88,cliente1176@email.com,(21) 99270-6215,Niterói,RJ,2021-07-26
1177,Cliente 1177,367.870.824-67,cliente1177@email.com,(21) 95473-5029,Belo Horizonte,MG,2023-07-24
1178,Cliente 1178,315.570.713-52,cliente1178@email.com,(21) 91260-3190,Belo Horizonte,MG,2021-11-30
1179,Cliente 1179,587.104.109-96,cliente1179@email.com,(21) 93843-7769,Rio de Janeiro,RJ,2023-05-31
1180,Cliente 1180,880.502.651-20,cliente1180@email.com,(21) 92270-9825,Niterói,RJ,2022-09-28
1181,Cliente 1181,555.788.226-55,cliente1181@email.com,(21) 97166-6864,Rio de Janeiro,RJ,2023-10-07
1182,Cliente 1182,959.886.931-99,cliente1182@email.com,(21) 91138-3044,Curitiba,PR,2020-12-28
1183,Cliente 1183,297.555.109-38,cliente1183@email.com,(21) 91324-5606,Curitiba,PR,2022-01-28
1184,Cliente 1184,192.935.728-90,cliente1184@email.com,(21) 95967-4623,Belo Horizonte,MG,2021-01-27
1185,Cliente 1185,471.137.387-73,cliente1185@email.com,(21) 94425-1116,São Paulo,SP,2022-10-08
1186,Cliente 1186,505.213.990-45,cliente1186@email.com,(21) 99197-9093,São Paulo,SP,2023-07-31
1187,Cliente 1187,298.775.856-82,cliente1187@email.com,(21) 93875-2070,São Paulo,SP,2023-02-04
1188,Cliente 1188,863.166.230-43,cliente1188@email.com,(21) 94734-9570,Niterói,RJ,2020-09-19
1189,Cliente 1189,968.794.123-98,cliente1189@email.com,(21) 99731-5143,Belo Horizonte,MG,2021-01-27
1190,Cliente 1190,102.537.756-96,cliente1190@email.com,(21) 91849-6292,Niterói,RJ,2022-07-18
1191,Cliente 1191,380.224.796-76,cliente1191@email.com,(21) 98644-9119,Curitiba,PR,2022-04-13
1192,Cliente 1192,877.144.838-38,cliente1192@email.com,(21) 91769-5553,Belo Horizonte,MG,2022-11-25
1193,Cliente 1193,559.423.105-60,cliente1193@email.com,(21) 94188-6483,Curitiba,PR,2022-12-26
1194,Cliente 1194,927.125.855-38,cliente1194@email.com,(21) 97943-2219,Rio de Janeiro,RJ,2023-03-17
1195,Cliente 1195,268.437.418-18,cliente1195@email.com,(21) 92584-1456,São Paulo,SP,2021-02-07
1196,Cliente 1196,927.124.706-90,cliente1196@email.com,(21) 96477-5102,Curitiba,PR,2022-06-03
1197,Cliente 1197,584.344.448-16,cliente1197@email.com,(21) 96465-9514,São Paulo,SP,2020-08-08
1198,Cliente 1198,894.714.734-66,cliente1198@email.com,(21) 92567-8314,São Paulo,SP,2020-05-29
1199,Cliente 1199,187.162.134-58,cliente1199@email.com,(21) 96132-2065,Niterói,RJ,2020-09-12
1200,Cliente 1200,921.552.156-48,cliente1200@email.com,(21) 98075-2077,São Paulo,SP,2020-05-06
1201,Cliente 1201,157.672.153-47,cliente1201@email.com,(21) 97249-7581,Rio de Janeiro,RJ,2023-10-19
1202,Cliente 1202,870.520.338-86,cliente1202@email.com,(21) 91173-8428,Rio de Janeiro,RJ,2023-06-18
1203,Cliente 1203,914.538.735-89,cliente1203@email.com,(21) 92659-6564,Curitiba,PR,2022-08-08
1204,Cliente 1204,629.436.701-34,cliente1204@email.com,(21) 92769-2682,Rio de Janeiro,RJ,2022-07-18
1205,Cliente 1205,830.169.707-34,cliente1205@email.com,(21) 93064-9337,Rio de Janeiro,RJ,2023-05-03
1206,Cliente 1206,531.592.842-89,cliente1206@email.com,(21) 98284-4046,Belo Horizonte,MG,2021-12-28
1207,Cliente 1207,916.145.161-26,cliente1207@email.com,(21) 96106-8140,São Paulo,SP,2020-10-08
1208,Cliente 1208,872.466.418-84,cliente1208@email.com,(21) 99866-3385,Niterói,RJ,2023-08-27
1209,Cliente 1209,416.717.451-47,cliente1209@email.com,(21) 97042-1132,São Paulo,SP,2022-08-19
1210,Cliente 1210,773.794.248-17,cliente1210@email.com,(21) 94889-9308,Niterói,RJ,2023-04-16
1211,Cliente 1211,532.452.300-35,cliente1211@email.com,(21) 94297-2120,Niterói,RJ,2020-04-21
1212,Cliente 1212,783.587.811-98,cliente1212@email.com,(21) 98657-6425,Belo Horizonte,MG,2021-01-22
1213,Cliente 1213,443.730.406-63,cliente1213@email.com,(21) 96384-3658,Niterói,RJ,2023-03-05
1214,Cliente 1214,997.908.143-73,cliente1214@email.com,(21) 94594-1060,Rio de Janeiro,RJ,2022-07-19
1215,Cliente 1215,577.738.318-40,cliente1215@email.com,(21) 98876-6431,São Paulo,SP,2021-04-16
1216,Cliente 1216,509.288.945-10,cliente1216@email.com,(21) 96944-1162,Curitiba,PR,2021-02-24
1217,Cliente 1217,130.668.217-28,cliente1217@email.com,(21) 95760-8215,Rio de Janeiro,RJ,2022-01-02
1218,Cliente 1218,699.883.468-15,cliente1218@email.com,(21) 91486-4262,São Paulo,SP,2023-07-16
1219,Cliente 1219,278.324.368-32,cliente1219@email.com,(21) 96567-5029,São Paulo,SP,2021-08-04
1220,Cliente 1220,122.280.963-43,cliente1220@email.com,(21) 92657-1343,São Paulo,SP,2021-02-05
1221,Cliente 1221,770.906.213-53,cliente1221@email.com,(21) 94444-5998,São Paulo,SP,2022-02-15
1222,Cliente 1222,478.928.481-94,cliente1222@email.com,(21) 93807-9633,Curitiba,PR,2021-05-06
1223,Cliente 1223,999.828.166-25,cliente1223@email.com,(21) 93366-3142,Niterói,RJ,2022-06-07
1224,Cliente 1224,645.487.811-57,cliente1224@email.com,(21) 96209-8037,São Paulo,SP,2021-01-27
1225,Cliente 1225,881.730.701-34,cliente1225@email.com,(21) 99773-5819,São Paulo,SP,2020-04-04
1226,Cliente 1226,353.154.744-45,cliente1226@email.com,(21) 93071-9327,São Paulo,SP,2021-11-02
1227,Cliente 1227,314.844.183-70,cliente1227@email.com,(21) 92062-3743,Niterói,RJ,2022-09-28
1228,Cliente 1228,869.760.869-75,cliente1228@email.com,(21) 97131-9168,Niterói,RJ,2022-03-05
1229,Cliente 1229,283.429.829-57,cliente1229@email.com,(21) 99609-8918,Niterói,RJ,2022-08-08
1230,Cliente 1230,374.695.510-91,cliente1230@email.com,(21) 91599-4394,Curitiba,PR,2022-08-28
1231,Cliente 1231,562.983.340-60,cliente1231@email.com,(21) 94581-6013,São Paulo,SP,2021-02-19
1232,Cliente 1232,685.260.962-57,cliente1232@email.com,(21) 95170-2388,Curitiba,PR,2022-02-11
1233,Cliente 1233,402.555.631-55,cliente1233@email.com,(21) 94771-1674,São Paulo,SP,2020-06-21
1234,Cliente 1234,736.444.536-67,cliente1234@email.com,(21) 98660-8086,Curitiba,PR,2022-11-15
1235,Cliente 1235,923.609.424-44,cliente1235@email.com,(21) 97264-1404,Curitiba,PR,2022-01-22
1236,Cliente 1236,339.371.760-19,cliente1236@email.com,(21) 96883-2350,São Paulo,SP,2022-06-23
1237,Cliente 1237,625.659.759-20,cliente1237@email.com,(21) 95528-4731,Belo Horizonte,MG,2022-10-24
1238,Cliente 1238,173.468.139-79,cliente1238@email.com,(21) 94281-6468,Rio de Janeiro,RJ,2020-08-30
1239,Cliente 1239,437.356.409-97,cliente1239@email.com,(21) 95496-4123,São Paulo,SP,2023-10-14
1240,Cliente 1240,975.870.833-79,cliente1240@email.com,(21) 95278-1139,Niterói,RJ,2020-10-09
1241,Cliente 1241,942.454.901-61,cliente1241@email.com,(21) 97647-1194,Belo Horizonte,MG,2021-07-31
1242,Cliente 1242,624.879.252-60,cliente1242@email.com,(21) 94728-4717,Curitiba,PR,2023-09-01
1243,Cliente 1243,339.628.701-80,cliente1243@email.com,(21) 98679-8559,São Paulo,SP,2022-08-29
1244,Cliente 1244,420.966.292-64,cliente1244@email.com,(21) 97843-4433,Belo Horizonte,MG,2020-06-24
1245,Cliente 1245,973.671.130-57,cliente1245@email.com,(21) 93276-3102,Curitiba,PR,2022-07-10
1246,Cliente 1246,611.929.774-55,cliente1246@email.com,(21) 96567-4694,Belo Horizonte,MG,2020-01-20
1247,Cliente 1247,802.870.513-98,cliente1247@email.com,(21) 99808-5909,Curitiba,PR,2022-05-21
1248,Cliente 1248,123.681.904-14,cliente1248@email.com,(21) 93279-3518,Belo Horizonte,MG,2023-04-17
1249,Cliente 1249,744.918.717-87,cliente1249@email.com,(21) 97404-7247,Belo Horizonte,MG,2023-03-09
1250,Cliente 1250,165.647.495-34,cliente1250@email.com,(21) 98778-2779,São Paulo,SP,2022-03-11
1251,Cliente 1251,562.754.411-21,cliente1251@email.com,(21) 93808-2709,Belo Horizonte,MG,2023-03-12
1252,Cliente 1252,132.946.805-87,cliente1252@email.com,(21) 99005-1439,Niterói,RJ,2020-12-29
1253,Cliente 1253,171.495.390-36,cliente1253@email.com,(21) 94818-5769,São Paulo,SP,2021-02-11
1254,Cliente 1254,565.158.477-76,cliente1254@email.com,(21) 91180-3815,Niterói,RJ,2020-05-23
1255,Cliente 1255,500.260.213-26,cliente1255@email.com,(21) 99789-7855,Belo Horizonte,MG,2022-04-21
1256,Cliente 1256,498.986.311-26,cliente1256@email.com,(21) 94369-6075,Curitiba,PR,2020-05-20
1257,Cliente 1257,586.262.718-83,cliente1257@email.com,(21) 96084-4325,Curitiba,PR,2023-09-23
1258,Cliente 1258,382.306.107-28,cliente1258@email.com,(21) 98302-2048,Niterói,RJ,2022-07-28
1259,Cliente 1259,926.352.638-52,cliente1259@email.com,(21) 99043-8539,Curitiba,PR,2023-05-23
1260,Cliente 1260,140.854.193-46,cliente1260@email.com,(21) 98476-6681,Curitiba,PR,2023-03-25
1261,Cliente 1261,727.943.929-32,cliente1261@email.com,(21) 97800-5081,Belo Horizonte,MG,2022-03-11
1262,Cliente 1262,850.542.568-59,cliente1262@email.com,(21) 94005-2565,São Paulo,SP,2023-06-19
1263,Cliente 1263,345.991.261-45,cliente1263@email.com,(21) 99810-5782,Curitiba,PR,2020-03-30
1264,Cliente 1264,605.521.880-80,cliente1264@email.com,(21) 92986-7041,Rio de Janeiro,RJ,2021-03-20
1265,Cliente 1265,616.884.898-51,cliente1265@email.com,(21) 97719-8388,Rio de Janeiro,RJ,2020-08-03
1266,Cliente 1266,312.618.145-69,cliente1266@email.com,(21) 91437-2199,São Paulo,SP,2021-06-01
1267,Cliente 1267,451.863.508-34,cliente1267@email.com,(21) 97499-1618,Curitiba,PR,2022-02-19
1268,Cliente 1268,217.826.239-51,cliente1268@email.com,(21) 98606-8942,Rio de Janeiro,RJ,2021-05-28
1269,Cliente 1269,184.661.772-41,cliente1269@email.com,(21) 98171-3297,Curitiba,PR,2020-05-19
1270,Cliente 1270,961.265.274-12,cliente1270@email.com,(21) 92646-3903,Curitiba,PR,2021-07-25
1271,Cliente 1271,647.859.500-31,cliente1271@email.com,(21) 92271-1183,Belo Horizonte,MG,2020-09-11
1272,Cliente 1272,551.466.282-37,cliente1272@email.com,(21) 91564-9721,Belo Horizonte,MG,2020-11-10
1273,Cliente 1273,813.148.956-91,cliente1273@email.com,(21) 99566-2684,São Paulo,SP,2022-06-24
1274,Cliente 1274,554.153.712-10,cliente1274@email.com,(21) 91797-7183,Curitiba,PR,2021-09-23
1275,Cliente 1275,483.344.304-21,cliente1275@email.com,(21) 91262-7908,São Paulo,SP,2021-05-26
1276,Cliente 1276,445.940.296-97,cliente1276@email.com,(21) 92035-4613,Rio de Janeiro,RJ,2020-01-30
1277,Cliente 1277,271.841.271-15,cliente1277@email.com,(21) 97810-9396,Rio de Janeiro,RJ,2023-09-22
1278,Cliente 1278,430.675.741-34,cliente1278@email.com,(21) 94393-9875,Rio de Janeiro,RJ,2021-10-31
1279,Cliente 1279,223.337.318-23,cliente1279@email.com,(21) 96842-6298,Curitiba,PR,2022-05-26
1280,Cliente 1280,511.769.423-11,cliente1280@email.com,(21) 97376-4485,São Paulo,SP,2020-01-31
1281,Cliente 1281,167.773.934-45,cliente1281@email.com,(21) 97045-1719,Curitiba,PR,2021-03-26
1282,Cliente 1282,520.408.885-86,cliente1282@email.com,(21) 99185-2668,Rio de Janeiro,RJ,2021-03-23
1283,Cliente 1283,275.357.197-86,cliente1283@email.com,(21) 96314-7366,Niterói,RJ,2023-03-11
1284,Cliente 1284,279.750.879-98,cliente1284@email.com,(21) 96209-8899,São Paulo,SP,2021-11-11
1285,Cliente 1285,118.723.699-67,cliente1285@email.com,(21) 97264-9372,Rio de Janeiro,RJ,2021-11-17
1286,Cliente 1286,701.821.113-39,cliente1286@email.com,(21) 91347-3032,São Paulo,SP,2022-10-28
1287,Cliente 1287,855.538.875-41,cliente1287@email.com,(21) 92300-1981,Belo Horizonte,MG,2021-04-29
1288,Cliente 1288,610.403.306-29,cliente1288@email.com,(21) 97156-4348,São Paulo,SP,2022-02-06
1289,Cliente 1289,842.712.554-52,cliente1289@email.com,(21) 93199-5556,Rio de Janeiro,RJ,2021-05-02
1290,Cliente 1290,905.878.140-76,cliente1290@email.com,(21) 97797-5726,Belo Horizonte,MG,2023-08-11
1291,Cliente 1291,967.850.439-53,cliente1291@email.com,(21) 94969-4372,Rio de Janeiro,RJ,2021-04-14
1292,Cliente 1292,780.354.920-97,cliente1292@email.com,(21) 94644-7250,Niterói,RJ,2020-04-20
1293,Cliente 1293,287.552.744-10,cliente1293@email.com,(21) 92058-9055,Niterói,RJ,2021-10-20
1294,Cliente 1294,153.749.244-36,cliente1294@email.com,(21) 93057-2503,Rio de Janeiro,RJ,2021-01-29
1295,Cliente 1295,662.951.914-36,cliente1295@email.com,(21) 94871-9313,São Paulo,SP,2023-04-28
1296,Cliente 1296,842.578.418-31,cliente1296@email.com,(21) 94236-5012,Rio de Janeiro,RJ,2022-05-22
1297,Cliente 1297,720.354.410-46,cliente1297@email.com,(21) 98344-4299,Curitiba,PR,2020-12-27
1298,Cliente 1298,181.468.507-58,cliente1298@email.com,(21) 93748-8712,Belo Horizonte,MG,2022-09-12
1299,Cliente 1299,617.724.852-65,cliente1299@email.com,(21) 93553-8897,Curitiba,PR,2022-05-15
1300,Cliente 1300,537.974.185-48,cliente1300@email.com,(21) 99801-3503,Rio de Janeiro,RJ,2022-02-20
1301,Cliente 1301,363.489.574-49,cliente1301@email.com,(21) 98431-5640,Niterói,RJ,2020-12-25
1302,Cliente 1302,720.592.173-52,cliente1302@email.com,(21) 93238-8688,Curitiba,PR,2023-02-25
1303,Cliente 1303,294.104.113-74,cliente1303@email.com,(21) 97131-9051,São Paulo,SP,2020-11-12
1304,Cliente 1304,504.860.482-59,cliente1304@email.com,(21) 99020-6043,Curitiba,PR,2022-05-01
1305,Cliente 1305,518.139.227-59,cliente1305@email.com,(21) 93660-4182,Niterói,RJ,2020-05-25
1306,Cliente 1306,889.869.839-54,cliente1306@email.com,(21) 99349-9005,Curitiba,PR,2021-06-06
1307,Cliente 1307,766.494.534-41,cliente1307@email.com,(21) 94970-8827,Belo Horizonte,MG,2020-04-28
1308,Cliente 1308,746.823.792-13,cliente1308@email.com,(21) 93422-5281,Rio de Janeiro,RJ,2022-01-10
1309,Cliente 1309,797.250.360-41,cliente1309@email.com,(21) 93644-1202,Niterói,RJ,2022-07-21
1310,Cliente 1310,759.828.493-60,cliente1310@email.com,(21) 92316-9495,Rio de Janeiro,RJ,2020-07-08
1311,Cliente 1311,269.949.537-42,cliente1311@email.com,(21) 95951-9202,São Paulo,SP,2022-05-16
1312,Cliente 1312,491.700.415-62,cliente1312@email.com,(21) 92456-2790,Niterói,RJ,2023-09-10
1313,Cliente 1313,933.246.375-36,cliente1313@email.com,(21) 97520-6047,Niterói,RJ,2021-12-06
1314,Cliente 1314,935.603.101-22,cliente1314@email.com,(21) 92144-7845,Rio de Janeiro,RJ,2020-12-10
1315,Cliente 1315,770.395.850-65,cliente1315@email.com,(21) 93795-3890,Niterói,RJ,2022-05-03
1316,Cliente 1316,820.237.302-72,cliente1316@email.com,(21) 93981-9234,Belo Horizonte,MG,2021-01-16
1317,Cliente 1317,680.933.317-33,cliente1317@email.com,(21) 94292-1966,Rio de Janeiro,RJ,2022-07-11
1318,Cliente 1318,365.992.518-66,cliente1318@email.com,(21) 92789-3721,São Paulo,SP,2021-01-27
1319,Cliente 1319,187.486.227-45,cliente1319@email.com,(21) 92052-6605,Rio de Janeiro,RJ,2021-08-23
1320,Cliente 1320,340.589.596-96,cliente1320@email.com,(21) 92651-1155,Rio de Janeiro,RJ,2023-04-14
1321,Cliente 1321,869.107.781-84,cliente1321@email.com,(21) 91685-2586,Rio de Janeiro,RJ,2021-06-28
1322,Cliente 1322,910.107.484-87,cliente1322@email.com,(21) 99520-5355,São Paulo,SP,2022-12-05
1323,Cliente 1323,875.445.718-64,cliente1323@email.com,(21) 96514-7074,Curitiba,PR,2022-08-27
1324,Cliente 1324,936.345.469-95,cliente1324@email.com,(21) 97528-7200,Belo Horizonte,MG,2021-10-07
1325,Cliente 1325,464.994.438-22,cliente1325@email.com,(21) 91050-8486,Niterói,RJ,2020-04-27
1326,Cliente 1326,126.716.225-77,cliente1326@email.com,(21) 95578-5072,Curitiba,PR,2020-10-11
1327,Cliente 1327,733.802.774-70,cliente1327@email.com,(21) 99436-7768,Belo Horizonte,MG,2022-07-14
1328,Cliente 1328,753.932.429-12,cliente1328@email.com,(21) 96901-1749,São Paulo,SP,2020-01-07
1329,Cliente 1329,554.339.721-72,cliente1329@email.com,(21) 97556-2333,Belo Horizonte,MG,2023-10-20
1330,Cliente 1330,587.774.977-99,cliente1330@email.com,(21) 92645-7305,Belo Horizonte,MG,2022-05-26
1331,Cliente 1331,299.829.246-76,cliente1331@email.com,(21) 99267-1520,Belo Horizonte,MG,2023-05-28
1332,Cliente 1332,915.189.408-96,cliente1332@email.com,(21) 99990-8648,São Paulo,SP,2022-10-16
1333,Cliente 1333,218.593.778-79,cliente1333@email.com,(21) 94946-4987,São Paulo,SP,2022-07-02
1334,Cliente 1334,871.775.816-21,cliente1334@email.com,(21) 92728-8125,São Paulo,SP,2020-12-15
1335,Cliente 1335,434.492.884-45,cliente1335@email.com,(21) 94610-5220,Rio de Janeiro,RJ,2020-11-24
1336,Cliente 1336,226.781.239-78,cliente1336@email.com,(21) 99060-2481,Curitiba,PR,2023-10-05
1337,Cliente 1337,689.884.715-18,cliente1337@email.com,(21) 96623-7176,Belo Horizonte,MG,2021-04-03
1338,Cliente 1338,757.903.675-65,cliente1338@email.com,(21) 94823-4662,Curitiba,PR,2023-09-01
1339,Cliente 1339,397.189.214-21,cliente1339@email.com,(21) 96574-4082,Belo Horizonte,MG,2020-08-24
1340,Cliente 1340,476.230.973-50,cliente1340@email.com,(21) 97229-1027,Rio de Janeiro,RJ,2023-03-19
1341,Cliente 1341,704.648.294-59,cliente1341@email.com,(21) 97941-6237,Belo Horizonte,MG,2020-05-06
1342,Cliente 1342,915.229.632-94,cliente1342@email.com,(21) 94639-2746,Belo Horizonte,MG,2023-10-23
1343,Cliente 1343,651.972.571-50,cliente1343@email.com,(21) 93370-5863,Curitiba,PR,2020-01-19
1344,Cliente 1344,796.566.250-86,cliente1344@email.com,(21) 95643-3389,São Paulo,SP,2022-10-20
1345,Cliente 1345,427.416.614-98,cliente1345@email.com,(21) 93022-5480,Rio de Janeiro,RJ,2023-05-11
1346,Cliente 1346,746.948.320-73,cliente1346@email.com,(21) 95775-7171,Niterói,RJ,2022-09-06
1347,Cliente 1347,256.947.833-36,cliente1347@email.com,(21) 94687-1861,Rio de Janeiro,RJ,2021-11-13
1348,Cliente 1348,844.501.406-94,cliente1348@email.com,(21) 93608-1353,São Paulo,SP,2022-09-25
1349,Cliente 1349,445.532.794-70,cliente1349@email.com,(21) 96706-7412,Niterói,RJ,2022-03-14
1350,Cliente 1350,640.844.389-46,cliente1350@email.com,(21) 94196-9978,Curitiba,PR,2020-05-27
1351,Cliente 1351,234.431.870-84,cliente1351@email.com,(21) 91886-5981,Curitiba,PR,2020-07-18
1352,Cliente 1352,267.691.240-66,cliente1352@email.com,(21) 98904-5769,Curitiba,PR,2023-09-02
1353,Cliente 1353,323.923.866-35,cliente1353@email.com,(21) 91149-6934,São Paulo,SP,2021-03-05
1354,Cliente 1354,794.904.979-28,cliente1354@email.com,(21) 97169-7997,Niterói,RJ,2020-07-27
1355,Cliente 1355,198.464.585-32,cliente1355@email.com,(21) 91859-2922,São Paulo,SP,2020-04-25
1356,Cliente 1356,446.707.544-29,cliente1356@email.com,(21) 97619-5014,Niterói,RJ,2023-08-24
1357,Cliente 1357,346.506.600-48,cliente1357@email.com,(21) 93826-7150,Rio de Janeiro,RJ,2020-08-31
1358,Cliente 1358,985.937.765-58,cliente1358@email.com,(21) 95509-8292,Rio de Janeiro,RJ,2022-08-07
1359,Cliente 1359,222.219.184-25,cliente1359@email.com,(21) 99015-9351,Belo Horizonte,MG,2020-01-24
1360,Cliente 1360,700.686.686-71,cliente1360@email.com,(21) 95484-2549,São Paulo,SP,2020-02-17
1361,Cliente 1361,493.595.760-99,cliente1361@email.com,(21) 98105-5888,Niterói,RJ,2021-01-05
1362,Cliente 1362,201.433.165-78,cliente1362@email.com,(21) 94029-7640,Niterói,RJ,2020-09-13
1363,Cliente 1363,669.937.649-77,cliente1363@email.com,(21) 99004-2047,Rio de Janeiro,RJ,2022-03-17
1364,Cliente 1364,651.830.938-93,cliente1364@email.com,(21) 93033-4399,Niterói,RJ,2023-04-12
1365,Cliente 1365,982.713.811-33,cliente1365@email.com,(21) 91087-8327,Rio de Janeiro,RJ,2021-01-05
1366,Cliente 1366,140.231.688-36,cliente1366@email.com,(21) 93641-2438,Belo Horizonte,MG,2020-09-08
1367,Cliente 1367,971.871.135-20,cliente1367@email.com,(21) 93043-9292,Niterói,RJ,2021-06-09
1368,Cliente 1368,657.275.533-94,cliente1368@email.com,(21) 91001-5068,Belo Horizonte,MG,2022-01-14
1369,Cliente 1369,631.901.400-94,cliente1369@email.com,(21) 99750-8289,Belo Horizonte,MG,2020-04-04
1370,Cliente 1370,602.811.420-76,cliente1370@email.com,(21) 96769-9818,São Paulo,SP,2023-03-27
1371,Cliente 1371,804.201.778-15,cliente1371@email.com,(21) 94884-1601,Niterói,RJ,2021-03-05
1372,Cliente 1372,406.976.952-37,cliente1372@email.com,(21) 93198-4539,São Paulo,SP,2020-10-17
1373,Cliente 1373,384.231.846-89,cliente1373@email.com,(21) 97914-2218,Niterói,RJ,2022-01-05
1374,Cliente 1374,366.490.765-30,cliente1374@email.com,(21) 97554-8472,Niterói,RJ,2021-06-06
1375,Cliente 1375,792.535.811-28,cliente1375@email.com,(21) 99780-4338,Rio de Janeiro,RJ,2021-06-04
1376,Cliente 1376,850.375.748-99,cliente1376@email.com,(21) 94156-7097,Rio de Janeiro,RJ,2023-07-13
1377,Cliente 1377,763.940.623-87,cliente1377@email.com,(21) 93687-7876,Niterói,RJ,2023-09-08
1378,Cliente 1378,906.544.488-13,cliente1378@email.com,(21) 95055-2270,São Paulo,SP,2021-10-09
1379,Cliente 1379,644.212.800-80,cliente1379@email.com,(21) 97664-2080,Belo Horizonte,MG,2020-09-12
1380,Cliente 1380,191.471.441-44,cliente1380@email.com,(21) 93397-4698,Belo Horizonte,MG,2023-08-04
1381,Cliente 1381,200.486.327-58,cliente1381@email.com,(21) 92720-3023,Belo Horizonte,MG,2020-01-21
